"files" "churn" "linecount" "relchurn"
"7315" "lib/ic/test/ic_SUITE_data/type.idl" 1 190 0.00526315789473684
"7316" "lib/ic/test/ic_SUITE_data/typeid.idl" 1 28 0.0357142857142857
"7317" "lib/ic/test/ic_SUITE_data/u_case_mult.idl" 1 54 0.0185185185185185
"7318" "lib/ic/test/ic_SUITE_data/u_default.idl" 1 51 0.0196078431372549
"7319" "lib/ic/test/ic_SUITE_data/u_mult.idl" 1 61 0.0163934426229508
"7320" "lib/ic/test/ic_SUITE_data/u_norm.idl" 1 63 0.0158730158730159
"7321" "lib/ic/test/ic_SUITE_data/u_type.idl" 1 82 0.0121951219512195
"7322" "lib/ic/test/ic_SUITE_data/undef_id.idl" 1 63 0.0158730158730159
"7323" "lib/ic/test/ic_SUITE.erl" 7 980 0.00714285714285714
"7324" "lib/ic/test/ic.cover" 1 2 0.5
"7325" "lib/ic/test/ic.spec" 3 1 3
"7326" "lib/ic/test/ic.spec.vxworks" 1 2 0.5
"7327" "lib/ic/test/java_client_erl_server_SUITE_data/java_erl_test.idl" 1 68 0.0147058823529412
"7328" "lib/ic/test/java_client_erl_server_SUITE_data/JavaClient.java" 2 759 0.00263504611330698
"7329" "lib/ic/test/java_client_erl_server_SUITE_data/m_i_impl.erl" 2 169 0.0118343195266272
"7330" "lib/ic/test/java_client_erl_server_SUITE_data/Makefile.src" 8 100 0.08
"7331" "lib/ic/test/java_client_erl_server_SUITE.erl" 10 345 0.0289855072463768
"7332" "lib/ic/test/Makefile" 5 277 0.0180505415162455
"7333" "lib/ic/vsn.mk" 15 1 15
"7334" "lib/inets/AUTHORS" 1 19 0.0526315789473684
"7335" "lib/inets/doc/archive/includes.txt" 1 168 0.00595238095238095
"7336" "lib/inets/doc/archive/pieces_of_code.txt" 1 83 0.0120481927710843
"7337" "lib/inets/doc/archive/rfc1123.txt" 1 5782 0.000172950536146662
"7338" "lib/inets/doc/archive/rfc1945.html" 1 3035 0.000329489291598023
"7339" "lib/inets/doc/archive/rfc2068.txt" 1 9075 0.000110192837465565
"7340" "lib/inets/doc/archive/rfc2145.txt" 1 395 0.00253164556962025
"7341" "lib/inets/doc/archive/rfc2428.txt" 1 451 0.00221729490022173
"7342" "lib/inets/doc/archive/rfc2577.txt" 1 451 0.00221729490022173
"7343" "lib/inets/doc/archive/rfc2616.pdf" 1 6857 0.000145836371591075
"7344" "lib/inets/doc/archive/rfc2616.txt" 1 9859 0.000101430165331169
"7345" "lib/inets/doc/archive/rfc3986.txt" 1 3419 0.000292483182217023
"7346" "lib/inets/doc/archive/rfc959.txt" 1 3933 0.000254258835494533
"7347" "lib/inets/doc/html/.gitignore" 1 0 Inf
"7348" "lib/inets/doc/man3/.gitignore" 1 0 Inf
"7349" "lib/inets/doc/man6/.gitignore" 1 0 Inf
"7350" "lib/inets/doc/pdf/.gitignore" 1 0 Inf
"7351" "lib/inets/doc/src/book.gif" 1 11 0.0909090909090909
"7352" "lib/inets/doc/src/book.xml" 2 50 0.04
"7353" "lib/inets/doc/src/fascicules.xml" 2 19 0.105263157894737
"7354" "lib/inets/doc/src/ftp_client.xml" 2 91 0.021978021978022
"7355" "lib/inets/doc/src/ftp.xml" 4 952 0.00420168067226891
"7356" "lib/inets/doc/src/http_client.xml" 5 139 0.0359712230215827
"7357" "lib/inets/doc/src/http_server.xml" 10 1019 0.0098135426889107
"7358" "lib/inets/doc/src/http_uri.xml" 2 161 0.0124223602484472
"7360" "lib/inets/doc/src/httpc.xml" 25 734 0.0340599455040872
"7361" "lib/inets/doc/src/httpd_conf.xml" 2 162 0.0123456790123457
"7362" "lib/inets/doc/src/httpd_socket.xml" 2 104 0.0192307692307692
"7363" "lib/inets/doc/src/httpd_util.xml" 5 460 0.0108695652173913
"7364" "lib/inets/doc/src/httpd.xml" 12 1271 0.00944138473642801
"7365" "lib/inets/doc/src/inets_services.xml" 2 78 0.0256410256410256
"7366" "lib/inets/doc/src/inets.gif" 1 63 0.0158730158730159
"7367" "lib/inets/doc/src/inets.xml" 5 199 0.0251256281407035
"7369" "lib/inets/doc/src/Makefile" 7 167 0.0419161676646707
"7370" "lib/inets/doc/src/marting_tankar.sdw" 1 202 0.00495049504950495
"7371" "lib/inets/doc/src/min_head.gif" 1 16 0.0625
"7372" "lib/inets/doc/src/mod_alias.xml" 2 148 0.0135135135135135
"7373" "lib/inets/doc/src/mod_auth.xml" 6 329 0.0182370820668693
"7374" "lib/inets/doc/src/mod_esi.xml" 8 130 0.0615384615384615
"7375" "lib/inets/doc/src/mod_security.xml" 4 161 0.0248447204968944
"7376" "lib/inets/doc/src/note.gif" 1 16 0.0625
"7377" "lib/inets/doc/src/notes_history.xml" 5 1822 0.00274423710208562
"7378" "lib/inets/doc/src/notes.gif" 1 8 0.125
"7379" "lib/inets/doc/src/notes.xml" 63 1527 0.0412573673870334
"7380" "lib/inets/doc/src/part_notes_history.xml" 2 34 0.0588235294117647
"7381" "lib/inets/doc/src/part_notes.xml" 2 39 0.0512820512820513
"7382" "lib/inets/doc/src/part.xml" 2 42 0.0476190476190476
"7383" "lib/inets/doc/src/ref_man.gif" 1 9 0.111111111111111
"7384" "lib/inets/doc/src/ref_man.xml" 3 54 0.0555555555555556
"7385" "lib/inets/doc/src/summary.html.src" 1 0 Inf
"7386" "lib/inets/doc/src/tftp.xml" 2 678 0.00294985250737463
"7387" "lib/inets/doc/src/user_guide.gif" 1 11 0.0909090909090909
"7388" "lib/inets/doc/src/warning.gif" 1 12 0.0833333333333333
"7389" "lib/inets/ebin/.gitignore" 1 0 Inf
"7390" "lib/inets/examples/httpd_load_test/hdlt_client.erl" 1 370 0.0027027027027027
"7391" "lib/inets/examples/httpd_load_test/hdlt_ctrl.erl" 1 1530 0.00065359477124183
"7392" "lib/inets/examples/httpd_load_test/hdlt_logger.erl" 1 138 0.0072463768115942
"7393" "lib/inets/examples/httpd_load_test/hdlt_logger.hrl" 1 33 0.0303030303030303
"7394" "lib/inets/examples/httpd_load_test/hdlt_random_html.erl" 1 59 0.0169491525423729
"7395" "lib/inets/examples/httpd_load_test/hdlt_server.erl" 1 163 0.00613496932515337
"7396" "lib/inets/examples/httpd_load_test/hdlt_slave.erl" 1 291 0.00343642611683849
"7397" "lib/inets/examples/httpd_load_test/hdlt_ssl_client_cert.pem" 1 22 0.0454545454545455
"7398" "lib/inets/examples/httpd_load_test/hdlt_ssl_server_cert.pem" 1 22 0.0454545454545455
"7399" "lib/inets/examples/httpd_load_test/hdlt.config.skel" 1 19 0.0526315789473684
"7400" "lib/inets/examples/httpd_load_test/hdlt.erl" 1 74 0.0135135135135135
"7401" "lib/inets/examples/httpd_load_test/hdlt.sh.skel" 1 44 0.0227272727272727
"7402" "lib/inets/examples/httpd_load_test/Makefile" 3 123 0.024390243902439
"7403" "lib/inets/examples/httpd_load_test/modules.mk" 1 44 0.0227272727272727
"7404" "lib/inets/examples/Makefile" 2 35 0.0571428571428571
"7405" "lib/inets/examples/server_root/auth/group" 1 3 0.333333333333333
"7406" "lib/inets/examples/server_root/auth/passwd" 1 4 0.25
"7407" "lib/inets/examples/server_root/cgi-bin/printenv.bat" 1 9 0.111111111111111
"7408" "lib/inets/examples/server_root/cgi-bin/printenv.sh" 1 5 0.2
"7409" "lib/inets/examples/server_root/conf/8080.conf" 1 79 0.0126582278481013
"7410" "lib/inets/examples/server_root/conf/8888.conf" 1 63 0.0158730158730159
"7411" "lib/inets/examples/server_root/conf/httpd.conf" 1 268 0.00373134328358209
"7412" "lib/inets/examples/server_root/conf/mime.types" 1 465 0.0021505376344086
"7413" "lib/inets/examples/server_root/conf/ssl.conf" 1 66 0.0151515151515152
"7414" "lib/inets/examples/server_root/htdocs/config.shtml" 1 70 0.0142857142857143
"7415" "lib/inets/examples/server_root/htdocs/dets_open/dummy.html" 1 10 0.1
"7416" "lib/inets/examples/server_root/htdocs/dets_secret/dummy.html" 1 10 0.1
"7417" "lib/inets/examples/server_root/htdocs/dets_secret/top_secret/index.html" 1 9 0.111111111111111
"7418" "lib/inets/examples/server_root/htdocs/echo.shtml" 1 35 0.0285714285714286
"7419" "lib/inets/examples/server_root/htdocs/exec.shtml" 1 30 0.0333333333333333
"7420" "lib/inets/examples/server_root/htdocs/flastmod.shtml" 1 29 0.0344827586206897
"7421" "lib/inets/examples/server_root/htdocs/fsize.shtml" 1 29 0.0344827586206897
"7422" "lib/inets/examples/server_root/htdocs/include.shtml" 1 33 0.0303030303030303
"7423" "lib/inets/examples/server_root/htdocs/index.html" 1 25 0.04
"7424" "lib/inets/examples/server_root/htdocs/last_modified.html" 1 22 0.0454545454545455
"7425" "lib/inets/examples/server_root/htdocs/misc/friedrich.html" 1 7 0.142857142857143
"7426" "lib/inets/examples/server_root/htdocs/misc/oech.html" 1 4 0.25
"7427" "lib/inets/examples/server_root/htdocs/misc/welcome.html" 1 1 1
"7428" "lib/inets/examples/server_root/htdocs/mnesia_open/dummy.html" 1 10 0.1
"7429" "lib/inets/examples/server_root/htdocs/mnesia_secret/dummy.html" 1 10 0.1
"7430" "lib/inets/examples/server_root/htdocs/mnesia_secret/top_secret/index.html" 1 9 0.111111111111111
"7431" "lib/inets/examples/server_root/htdocs/open/dummy.html" 1 10 0.1
"7432" "lib/inets/examples/server_root/htdocs/secret/dummy.html" 1 10 0.1
"7433" "lib/inets/examples/server_root/htdocs/secret/top_secret/index.html" 1 9 0.111111111111111
"7434" "lib/inets/examples/server_root/icons/a.gif" 1 1 1
"7435" "lib/inets/examples/server_root/icons/alert.black.gif" 1 0 Inf
"7436" "lib/inets/examples/server_root/icons/alert.red.gif" 1 1 1
"7437" "lib/inets/examples/server_root/icons/apache_pb.gif" 1 5 0.2
"7438" "lib/inets/examples/server_root/icons/back.gif" 1 0 Inf
"7439" "lib/inets/examples/server_root/icons/ball.gray.gif" 1 0 Inf
"7440" "lib/inets/examples/server_root/icons/ball.red.gif" 1 1 1
"7441" "lib/inets/examples/server_root/icons/binary.gif" 1 1 1
"7442" "lib/inets/examples/server_root/icons/binhex.gif" 1 0 Inf
"7443" "lib/inets/examples/server_root/icons/blank.gif" 1 0 Inf
"7444" "lib/inets/examples/server_root/icons/bomb.gif" 1 2 0.5
"7445" "lib/inets/examples/server_root/icons/box1.gif" 1 1 1
"7446" "lib/inets/examples/server_root/icons/box2.gif" 1 1 1
"7447" "lib/inets/examples/server_root/icons/broken.gif" 1 2 0.5
"7448" "lib/inets/examples/server_root/icons/burst.gif" 1 0 Inf
"7449" "lib/inets/examples/server_root/icons/button1.gif" 1 5 0.2
"7450" "lib/inets/examples/server_root/icons/button10.gif" 1 6 0.166666666666667
"7451" "lib/inets/examples/server_root/icons/button2.gif" 1 7 0.142857142857143
"7452" "lib/inets/examples/server_root/icons/button3.gif" 1 4 0.25
"7453" "lib/inets/examples/server_root/icons/button4.gif" 1 2 0.5
"7454" "lib/inets/examples/server_root/icons/button5.gif" 1 8 0.125
"7455" "lib/inets/examples/server_root/icons/button6.gif" 1 9 0.111111111111111
"7456" "lib/inets/examples/server_root/icons/button7.gif" 1 8 0.125
"7457" "lib/inets/examples/server_root/icons/button8.gif" 1 6 0.166666666666667
"7458" "lib/inets/examples/server_root/icons/button9.gif" 1 9 0.111111111111111
"7459" "lib/inets/examples/server_root/icons/buttonl.gif" 1 3 0.333333333333333
"7460" "lib/inets/examples/server_root/icons/buttonr.gif" 1 3 0.333333333333333
"7461" "lib/inets/examples/server_root/icons/c.gif" 1 1 1
"7462" "lib/inets/examples/server_root/icons/comp.blue.gif" 1 0 Inf
"7463" "lib/inets/examples/server_root/icons/comp.gray.gif" 1 0 Inf
"7464" "lib/inets/examples/server_root/icons/compressed.gif" 1 2 0.5
"7465" "lib/inets/examples/server_root/icons/continued.gif" 1 1 1
"7466" "lib/inets/examples/server_root/icons/dir.gif" 1 0 Inf
"7467" "lib/inets/examples/server_root/icons/down.gif" 1 0 Inf
"7468" "lib/inets/examples/server_root/icons/dvi.gif" 1 0 Inf
"7469" "lib/inets/examples/server_root/icons/f.gif" 1 1 1
"7470" "lib/inets/examples/server_root/icons/folder.gif" 1 0 Inf
"7471" "lib/inets/examples/server_root/icons/folder.open.gif" 1 1 1
"7472" "lib/inets/examples/server_root/icons/folder.sec.gif" 1 1 1
"7473" "lib/inets/examples/server_root/icons/forward.gif" 1 1 1
"7474" "lib/inets/examples/server_root/icons/generic.gif" 1 1 1
"7475" "lib/inets/examples/server_root/icons/generic.red.gif" 1 0 Inf
"7476" "lib/inets/examples/server_root/icons/generic.sec.gif" 1 1 1
"7477" "lib/inets/examples/server_root/icons/hand.right.gif" 1 0 Inf
"7478" "lib/inets/examples/server_root/icons/hand.up.gif" 1 1 1
"7479" "lib/inets/examples/server_root/icons/htdig.gif" 1 4 0.25
"7480" "lib/inets/examples/server_root/icons/icon.sheet.gif" 1 53 0.0188679245283019
"7481" "lib/inets/examples/server_root/icons/image1.gif" 1 0 Inf
"7482" "lib/inets/examples/server_root/icons/image2.gif" 1 1 1
"7483" "lib/inets/examples/server_root/icons/image3.gif" 1 0 Inf
"7484" "lib/inets/examples/server_root/icons/index.gif" 1 2 0.5
"7485" "lib/inets/examples/server_root/icons/layout.gif" 1 0 Inf
"7486" "lib/inets/examples/server_root/icons/left.gif" 1 0 Inf
"7487" "lib/inets/examples/server_root/icons/link.gif" 1 0 Inf
"7488" "lib/inets/examples/server_root/icons/movie.gif" 1 0 Inf
"7489" "lib/inets/examples/server_root/icons/p.gif" 1 0 Inf
"7490" "lib/inets/examples/server_root/icons/patch.gif" 1 0 Inf
"7491" "lib/inets/examples/server_root/icons/pdf.gif" 1 0 Inf
"7492" "lib/inets/examples/server_root/icons/pie0.gif" 1 0 Inf
"7493" "lib/inets/examples/server_root/icons/pie1.gif" 1 0 Inf
"7494" "lib/inets/examples/server_root/icons/pie2.gif" 1 0 Inf
"7495" "lib/inets/examples/server_root/icons/pie3.gif" 1 0 Inf
"7496" "lib/inets/examples/server_root/icons/pie4.gif" 1 1 1
"7497" "lib/inets/examples/server_root/icons/pie5.gif" 1 1 1
"7498" "lib/inets/examples/server_root/icons/pie6.gif" 1 1 1
"7499" "lib/inets/examples/server_root/icons/pie7.gif" 1 0 Inf
"7500" "lib/inets/examples/server_root/icons/pie8.gif" 1 0 Inf
"7501" "lib/inets/examples/server_root/icons/portal.gif" 1 0 Inf
"7502" "lib/inets/examples/server_root/icons/poweredby.gif" 1 19 0.0526315789473684
"7503" "lib/inets/examples/server_root/icons/ps.gif" 1 0 Inf
"7504" "lib/inets/examples/server_root/icons/quill.gif" 1 0 Inf
"7505" "lib/inets/examples/server_root/icons/README" 1 161 0.0062111801242236
"7506" "lib/inets/examples/server_root/icons/right.gif" 1 0 Inf
"7507" "lib/inets/examples/server_root/icons/screw1.gif" 1 0 Inf
"7508" "lib/inets/examples/server_root/icons/screw2.gif" 1 2 0.5
"7509" "lib/inets/examples/server_root/icons/script.gif" 1 0 Inf
"7510" "lib/inets/examples/server_root/icons/sound1.gif" 1 0 Inf
"7511" "lib/inets/examples/server_root/icons/sound2.gif" 1 1 1
"7512" "lib/inets/examples/server_root/icons/sphere1.gif" 1 0 Inf
"7513" "lib/inets/examples/server_root/icons/sphere2.gif" 1 0 Inf
"7514" "lib/inets/examples/server_root/icons/star_blank.gif" 1 1 1
"7515" "lib/inets/examples/server_root/icons/star.gif" 1 1 1
"7516" "lib/inets/examples/server_root/icons/tar.gif" 1 1 1
"7517" "lib/inets/examples/server_root/icons/tex.gif" 1 2 0.5
"7518" "lib/inets/examples/server_root/icons/text.gif" 1 1 1
"7519" "lib/inets/examples/server_root/icons/transfer.gif" 1 0 Inf
"7520" "lib/inets/examples/server_root/icons/unknown.gif" 1 1 1
"7521" "lib/inets/examples/server_root/icons/up.gif" 1 0 Inf
"7522" "lib/inets/examples/server_root/icons/uu.gif" 1 0 Inf
"7523" "lib/inets/examples/server_root/icons/uuencoded.gif" 1 0 Inf
"7524" "lib/inets/examples/server_root/icons/world1.gif" 1 0 Inf
"7525" "lib/inets/examples/server_root/icons/world2.gif" 1 0 Inf
"7526" "lib/inets/examples/server_root/logs/Dummy_File_Needed_By_WinZip" 1 1 1
"7527" "lib/inets/examples/server_root/Makefile" 3 209 0.0143540669856459
"7528" "lib/inets/examples/server_root/ssl/ssl_client.pem" 1 22 0.0454545454545455
"7529" "lib/inets/examples/server_root/ssl/ssl_server.pem" 1 22 0.0454545454545455
"7530" "lib/inets/examples/subdirs.mk" 1 2 0.5
"7531" "lib/inets/include/httpd.hrl" 1 41 0.024390243902439
"7532" "lib/inets/include/mod_auth.hrl" 1 33 0.0303030303030303
"7533" "lib/inets/info" 1 2 0.5
"7534" "lib/inets/Makefile" 8 77 0.103896103896104
"7535" "lib/inets/priv/bin/runcgi.sh" 1 4 0.25
"7536" "lib/inets/priv/Makefile" 3 64 0.046875
"7537" "lib/inets/priv/plt/.gitignore" 1 2 0.5
"7538" "lib/inets/src/ftp/ftp_internal.hrl" 2 32 0.0625
"7539" "lib/inets/src/ftp/ftp_progress.erl" 1 127 0.0078740157480315
"7540" "lib/inets/src/ftp/ftp_response.erl" 2 192 0.0104166666666667
"7541" "lib/inets/src/ftp/ftp_sup.erl" 1 59 0.0169491525423729
"7542" "lib/inets/src/ftp/ftp.erl" 8 2274 0.00351802990325418
"7543" "lib/inets/src/ftp/Makefile" 5 103 0.0485436893203883
"7547" "lib/inets/src/http_client/httpc_cookie.erl" 7 545 0.0128440366972477
"7548" "lib/inets/src/http_client/httpc_handler_sup.erl" 3 67 0.0447761194029851
"7549" "lib/inets/src/http_client/httpc_handler.erl" 27 1890 0.0142857142857143
"7550" "lib/inets/src/http_client/httpc_internal.hrl" 10 177 0.0564971751412429
"7551" "lib/inets/src/http_client/httpc_manager.erl" 24 1080 0.0222222222222222
"7552" "lib/inets/src/http_client/httpc_profile_sup.erl" 2 109 0.018348623853211
"7553" "lib/inets/src/http_client/httpc_request.erl" 7 278 0.0251798561151079
"7554" "lib/inets/src/http_client/httpc_response.erl" 12 458 0.0262008733624454
"7555" "lib/inets/src/http_client/httpc_sup.erl" 1 75 0.0133333333333333
"7556" "lib/inets/src/http_client/httpc.erl" 27 1275 0.0211764705882353
"7557" "lib/inets/src/http_client/Makefile" 9 107 0.0841121495327103
"7558" "lib/inets/src/http_lib/http_chunk.erl" 3 294 0.0102040816326531
"7559" "lib/inets/src/http_lib/http_internal.hrl" 4 118 0.0338983050847458
"7560" "lib/inets/src/http_lib/http_request.erl" 1 281 0.00355871886120996
"7561" "lib/inets/src/http_lib/http_response.erl" 1 208 0.00480769230769231
"7562" "lib/inets/src/http_lib/http_transport.erl" 12 617 0.0194489465153971
"7563" "lib/inets/src/http_lib/http_uri.erl" 8 226 0.0353982300884956
"7564" "lib/inets/src/http_lib/http_util.erl" 10 267 0.0374531835205993
"7565" "lib/inets/src/http_lib/Makefile" 7 103 0.0679611650485437
"7566" "lib/inets/src/http_server/httpd_acceptor_sup.erl" 1 97 0.0103092783505155
"7567" "lib/inets/src/http_server/httpd_acceptor.erl" 7 210 0.0333333333333333
"7568" "lib/inets/src/http_server/httpd_cgi.erl" 2 125 0.016
"7569" "lib/inets/src/http_server/httpd_conf.erl" 15 1275 0.0117647058823529
"7570" "lib/inets/src/http_server/httpd_esi.erl" 4 109 0.036697247706422
"7571" "lib/inets/src/http_server/httpd_example.erl" 1 145 0.00689655172413793
"7572" "lib/inets/src/http_server/httpd_file.erl" 7 46 0.152173913043478
"7573" "lib/inets/src/http_server/httpd_instance_sup.erl" 4 171 0.0233918128654971
"7574" "lib/inets/src/http_server/httpd_internal.hrl" 3 75 0.04
"7575" "lib/inets/src/http_server/httpd_log.erl" 4 163 0.0245398773006135
"7576" "lib/inets/src/http_server/httpd_manager.erl" 2 892 0.00224215246636771
"7577" "lib/inets/src/http_server/httpd_misc_sup.erl" 1 91 0.010989010989011
"7578" "lib/inets/src/http_server/httpd_request_handler.erl" 12 694 0.0172910662824208
"7579" "lib/inets/src/http_server/httpd_request.erl" 9 432 0.0208333333333333
"7580" "lib/inets/src/http_server/httpd_response.erl" 4 427 0.00936768149882904
"7581" "lib/inets/src/http_server/httpd_script_env.erl" 4 160 0.025
"7582" "lib/inets/src/http_server/httpd_socket.erl" 1 64 0.015625
"7583" "lib/inets/src/http_server/httpd_sup.erl" 10 286 0.034965034965035
"7584" "lib/inets/src/http_server/httpd_util.erl" 10 793 0.0126103404791929
"7585" "lib/inets/src/http_server/httpd.erl" 5 522 0.00957854406130268
"7586" "lib/inets/src/http_server/httpd.hrl" 3 27 0.111111111111111
"7587" "lib/inets/src/http_server/Makefile" 9 139 0.0647482014388489
"7588" "lib/inets/src/http_server/mod_actions.erl" 2 118 0.0169491525423729
"7589" "lib/inets/src/http_server/mod_alias.erl" 5 303 0.0165016501650165
"7590" "lib/inets/src/http_server/mod_auth_dets.erl" 3 255 0.0117647058823529
"7591" "lib/inets/src/http_server/mod_auth_mnesia.erl" 3 284 0.0105633802816901
"7592" "lib/inets/src/http_server/mod_auth_plain.erl" 3 327 0.00917431192660551
"7593" "lib/inets/src/http_server/mod_auth_server.erl" 3 401 0.00748129675810474
"7594" "lib/inets/src/http_server/mod_auth.erl" 3 798 0.0037593984962406
"7595" "lib/inets/src/http_server/mod_auth.hrl" 2 27 0.0740740740740741
"7596" "lib/inets/src/http_server/mod_browser.erl" 1 249 0.00401606425702811
"7597" "lib/inets/src/http_server/mod_cgi.erl" 3 353 0.0084985835694051
"7598" "lib/inets/src/http_server/mod_dir.erl" 3 286 0.0104895104895105
"7599" "lib/inets/src/http_server/mod_disk_log.erl" 2 415 0.00481927710843374
"7600" "lib/inets/src/http_server/mod_esi.erl" 9 575 0.0156521739130435
"7601" "lib/inets/src/http_server/mod_get.erl" 4 134 0.0298507462686567
"7602" "lib/inets/src/http_server/mod_head.erl" 2 75 0.0266666666666667
"7603" "lib/inets/src/http_server/mod_htaccess.erl" 2 1079 0.00185356811862836
"7604" "lib/inets/src/http_server/mod_include.erl" 3 598 0.00501672240802676
"7605" "lib/inets/src/http_server/mod_log.erl" 4 263 0.0152091254752852
"7606" "lib/inets/src/http_server/mod_range.erl" 2 419 0.00477326968973747
"7607" "lib/inets/src/http_server/mod_responsecontrol.erl" 4 315 0.0126984126984127
"7608" "lib/inets/src/http_server/mod_security_server.erl" 3 666 0.0045045045045045
"7609" "lib/inets/src/http_server/mod_security.erl" 3 326 0.00920245398773006
"7610" "lib/inets/src/http_server/mod_trace.erl" 2 89 0.0224719101123595
"7611" "lib/inets/src/inets_app/inets_app.erl" 3 30 0.1
"7612" "lib/inets/src/inets_app/inets_internal.hrl" 2 49 0.0408163265306122
"7613" "lib/inets/src/inets_app/inets_regexp.erl" 1 413 0.00242130750605327
"7614" "lib/inets/src/inets_app/inets_service.erl" 5 71 0.0704225352112676
"7615" "lib/inets/src/inets_app/inets_sup.erl" 3 127 0.0236220472440945
"7616" "lib/inets/src/inets_app/inets_trace.erl" 1 357 0.00280112044817927
"7617" "lib/inets/src/inets_app/inets.app.src" 6 112 0.0535714285714286
"7618" "lib/inets/src/inets_app/inets.appup.src" 54 25 2.16
"7619" "lib/inets/src/inets_app/inets.config" 1 2 0.5
"7620" "lib/inets/src/inets_app/inets.erl" 9 481 0.0187110187110187
"7621" "lib/inets/src/inets_app/inets.mk" 5 43 0.116279069767442
"7622" "lib/inets/src/inets_app/Makefile" 10 128 0.078125
"7623" "lib/inets/src/Makefile" 1 35 0.0285714285714286
"7624" "lib/inets/src/subdirs.mk" 1 3 0.333333333333333
"7625" "lib/inets/src/tftp/Makefile" 6 108 0.0555555555555556
"7626" "lib/inets/src/tftp/tftp_binary.erl" 1 238 0.00420168067226891
"7627" "lib/inets/src/tftp/tftp_engine.erl" 1 1442 0.000693481276005548
"7628" "lib/inets/src/tftp/tftp_file.erl" 1 389 0.0025706940874036
"7629" "lib/inets/src/tftp/tftp_lib.erl" 1 473 0.00211416490486258
"7630" "lib/inets/src/tftp/tftp_logger.erl" 1 98 0.0102040816326531
"7631" "lib/inets/src/tftp/tftp_sup.erl" 1 110 0.00909090909090909
"7632" "lib/inets/src/tftp/tftp.erl" 5 397 0.0125944584382872
"7633" "lib/inets/src/tftp/tftp.hrl" 1 68 0.0147058823529412
"7634" "lib/inets/test/erl_make_certs.erl" 3 429 0.00699300699300699
"7635" "lib/inets/test/ftp_format_SUITE.erl" 9 354 0.0254237288135593
"7636" "lib/inets/test/ftp_freebsd_x86_test.erl" 4 160 0.025
